A7_CLUSTER,A15_CLUSTER,MEMORY,GPU
0.156618,1.850360,0.033936,0.107028
0.162720,1.504413,0.036390,0.106920
0.162720,1.783880,0.030300,0.106037
0.184077,1.838172,0.029088,0.105930
0.186111,1.905760,0.061863,0.105930
0.226568,1.875900,0.061863,0.106920
0.197298,1.872520,0.038784,0.105930
0.183060,1.840388,0.030300,0.106037
0.183060,1.838172,0.030300,0.106037
0.183060,1.838172,0.030300,0.105930
0.183060,1.839280,0.030300,0.106037
0.183060,1.840388,0.029088,0.106037
0.161703,2.013540,0.049733,0.106037
0.157635,2.071260,0.046056,0.106037
0.156618,2.087910,0.049733,0.106037
0.158652,2.087910,0.048480,0.106037
0.207468,2.196690,0.067928,0.106037
0.172890,2.118990,0.057011,0.106037
0.157635,2.087910,0.049733,0.106037
0.158652,2.091240,0.048520,0.106037
0.157635,2.086800,0.047307,0.105930
0.157635,2.094570,0.048520,0.106037
0.158652,2.089791,0.048520,0.106037
0.156618,2.082360,0.046094,0.106037
0.158652,2.086800,0.048480,0.106037
0.157635,2.093460,0.048480,0.106037
0.205232,2.198910,0.065502,0.106037
0.176958,2.100901,0.059437,0.106037
0.157635,2.090130,0.048520,0.105930
0.157635,2.093460,0.047268,0.107028
0.174924,1.850360,0.032724,0.106037
0.184077,1.843712,0.029088,0.106037
