A7_CLUSTER,A15_CLUSTER,MEMORY,GPU
0.057008,2.576409,0.114210,0.094145
0.062098,2.367541,0.109350,0.094145
0.058026,2.547523,0.114210,0.095136
0.058026,2.489751,0.110565,0.095136
0.057008,2.540857,0.114210,0.096127
0.059044,2.399760,0.108135,0.096030
0.057008,2.619738,0.115425,0.096127
0.054972,2.390872,0.108135,0.097118
0.054972,2.390872,0.108135,0.097020
0.061080,2.488656,0.110565,0.097020
0.059044,2.576409,0.116640,0.097020
0.057008,2.441952,0.109350,0.097118
0.057008,2.577520,0.112995,0.098109
0.057008,2.449755,0.111780,0.098109
0.058026,2.543079,0.110565,0.098010
0.059044,2.533080,0.114210,0.098010
0.058026,2.499750,0.109350,0.098010
0.058026,2.430832,0.110565,0.098109
0.059044,2.540857,0.110565,0.099000
0.055990,2.497528,0.114210,0.099000
0.059044,2.436392,0.110565,0.099100
0.058026,2.580853,0.112995,0.099100
0.059044,2.433090,0.111780,0.099100
0.058026,2.586408,0.110565,0.099100
0.057008,2.496417,0.114210,0.100091
0.062098,2.629737,0.110656,0.100091
0.057008,2.457532,0.114210,0.099990
0.061080,2.557522,0.109350,0.099990
0.057008,2.552040,0.115425,0.099990
0.058026,2.444176,0.111780,0.099990
0.057008,2.654179,0.112995,0.099990
0.060062,2.444176,0.114210,0.099990
0.058026,2.544190,0.109350,0.099990
0.057008,2.557522,0.115425,0.099990
0.059044,2.494216,0.110565,0.099990
0.067188,2.597518,0.112995,0.100980
0.059044,2.446422,0.115425,0.100980
0.059044,2.598629,0.109350,0.100980
0.061080,2.685287,0.112995,0.102073
0.059044,2.471976,0.111780,0.102073
0.060062,2.619738,0.110565,0.102073
0.060062,2.435280,0.115425,0.102073
0.059044,2.574187,0.109350,0.102073
0.061080,2.515304,0.115425,0.101970
0.058026,2.520859,0.111780,0.101970
0.061080,2.585297,0.110565,0.102073
0.059044,2.471976,0.116640,0.101970
0.059044,2.566410,0.112995,0.102073
0.060062,2.559744,0.110565,0.101970
0.061080,2.443064,0.116640,0.102073
0.059044,2.614183,0.110565,0.102073
0.061080,2.505305,0.111780,0.101970
0.059044,2.453072,0.116640,0.101970
0.060062,2.453072,0.109350,0.101970
0.063116,2.650846,0.117855,0.101970
0.060062,2.498664,0.117855,0.102073
0.055990,2.498664,0.119070,0.102073
0.059044,2.558633,0.109350,0.101970
0.060062,2.441952,0.115425,0.101970
0.055990,2.470864,0.111780,0.101970
0.060062,2.566410,0.108135,0.102073
0.060062,2.498664,0.112995,0.100980
0.059044,2.639736,0.111780,0.100980
0.059044,2.484196,0.110565,0.100980
0.058026,2.535302,0.112995,0.101970
0.058026,2.616405,0.112995,0.100980
0.059044,2.503083,0.109350,0.100980
0.060062,2.474200,0.116640,0.100980
0.060062,2.518637,0.110565,0.100980
0.057008,2.488656,0.111780,0.100980
0.058026,2.575298,0.114210,0.100980
0.061080,2.519748,0.110565,0.100980
0.054972,2.534191,0.114210,0.100980
0.054972,2.469752,0.112995,0.099990
0.054972,2.623071,0.114210,0.100980
0.064134,2.450866,0.110565,0.100980
0.059044,2.439728,0.111780,0.100980
0.057008,2.617648,0.115425,0.100980
