A7_CLUSTER,A15_CLUSTER,MEMORY,GPU
0.194056,1.344896,0.048520,0.123875
0.127125,0.837177,0.051030,0.122884
0.151500,1.234296,0.059535,0.122760
0.250750,1.235402,0.075392,0.122760
0.216408,1.235402,0.057011,0.122884
0.221488,1.372546,0.063180,0.122884
0.225330,1.373652,0.071685,0.122884
0.216408,1.290702,0.061965,0.122884
0.213150,1.413468,0.059535,0.122884
0.217424,1.413468,0.058320,0.122760
0.217210,1.358168,0.054585,0.122760
0.217210,1.371440,0.061965,0.122884
0.217424,1.380429,0.070470,0.122760
0.229616,1.616220,0.087552,0.122760
0.249747,1.527660,0.070470,0.122760
0.229724,1.246462,0.059535,0.122760
0.223431,1.383606,0.057011,0.122760
0.220616,1.400196,0.063180,0.122760
0.220472,1.368122,0.063180,0.122760
0.219456,1.392454,0.060750,0.122760
0.221488,1.374758,0.059535,0.122760
0.223520,1.396878,0.059535,0.122760
0.216408,1.392606,0.063180,0.122760
0.217795,1.400196,0.061965,0.122760
0.226912,1.554228,0.066825,0.122884
0.245220,1.521018,0.086336,0.122884
0.215556,1.406832,0.064395,0.122884
0.219456,1.428952,0.064395,0.123750
0.217210,1.364804,0.061965,0.123750
0.221488,1.397984,0.059535,0.123875
0.217424,1.418998,0.060750,0.122760
0.215180,1.419174,0.065610,0.122760
0.222860,1.329412,0.060750,0.122884
0.221270,1.394666,0.063180,0.122884
0.217424,1.393560,0.061965,0.123875
0.230736,1.444635,0.061965,0.123750
0.244215,1.670864,0.087552,0.122760
0.222860,1.385818,0.072900,0.123750
0.217424,1.417892,0.063180,0.123750
0.214376,1.432458,0.061965,0.122760
0.219456,1.440207,0.063180,0.123750
0.224315,1.372546,0.064395,0.123750
0.217150,1.368122,0.060750,0.123750
0.220472,1.390242,0.060750,0.123750
0.217424,1.409044,0.061965,0.123750
0.217424,1.481166,0.060750,0.123875
0.231648,1.628397,0.088768,0.123750
0.253008,1.628397,0.075392,0.123875
0.224664,1.380288,0.058320,0.124866
0.212266,1.402569,0.063076,0.124866
0.218225,1.389285,0.061965,0.123875
0.214332,1.380288,0.064289,0.123875
0.210045,1.436694,0.061965,0.123875
0.216408,1.412362,0.047307,0.124866
0.214376,1.413639,0.044881,0.124866
0.213360,1.411425,0.047307,0.124866
0.213360,1.414746,0.059535,0.123875
0.231420,1.473417,0.082620,0.123875
0.246470,1.675998,0.074176,0.124866
0.216720,1.456602,0.061965,0.123750
0.231977,1.295126,0.066825,0.124866
0.221270,1.415853,0.058320,0.124866
0.228600,1.395772,0.060750,0.124866
0.222504,1.415680,0.063180,0.124866
0.222504,1.389285,0.063076,0.124740
0.221270,1.417892,0.063180,0.124740
0.214544,1.398141,0.059535,0.123750
0.217210,1.381394,0.061965,0.124866
0.223110,1.399248,0.064395,0.124866
0.236472,1.686376,0.079040,0.124866
0.231231,1.359396,0.080190,0.124866
0.216140,1.388178,0.064395,0.124866
0.221409,1.356075,0.060750,0.124866
0.206206,1.409211,0.059535,0.124866
0.217580,1.403676,0.058320,0.124866
0.218440,1.414746,0.063180,0.124866
0.218440,1.351532,0.061965,0.124740
0.219387,1.406832,0.063180,0.124740
0.222504,1.392454,0.065610,0.124866
0.225552,1.691496,0.078975,0.124740
0.247230,1.454598,0.082620,0.124866
0.226345,1.369228,0.058320,0.124866
0.223300,1.392454,0.054585,0.124866
0.217080,1.413468,0.061965,0.124866
0.212730,1.412362,0.047307,0.124866
0.214376,1.412362,0.047307,0.124866
0.215392,1.413468,0.046094,0.124866
0.213360,1.365910,0.060750,0.124866
0.224536,1.383606,0.065502,0.124866
0.213532,1.357062,0.059535,0.124866
0.221190,1.464344,0.068040,0.124866
0.242205,1.451072,0.081405,0.124866
0.229687,1.451072,0.060750,0.124866
0.215769,1.364804,0.061965,0.124866
0.215392,1.395772,0.048520,0.124740
0.216408,1.403514,0.048520,0.124740
0.214376,1.411256,0.047307,0.124866
0.217424,1.412532,0.059535,0.124866
