A7_CLUSTER,A15_CLUSTER,MEMORY,GPU
0.048960,1.366038,0.029112,0.108900
0.054060,1.121484,0.046170,0.108900
0.045900,1.332828,0.036390,0.108900
0.045900,1.415853,0.036390,0.108900
0.056100,1.465884,0.047307,0.108900
0.103836,3.680456,0.069255,0.109010
0.053954,3.727429,0.059535,0.110001
0.047846,3.746418,0.054585,0.111983
0.046828,3.756480,0.054585,0.112974
0.046828,3.764306,0.054585,0.113965
0.048864,3.772132,0.054585,0.115947
0.048864,3.770992,0.054585,0.115947
0.048864,3.777694,0.054585,0.117929
0.048864,3.784396,0.054585,0.118920
0.049882,3.789981,0.054585,0.119911
0.052936,3.741946,0.068040,0.120902
0.105768,2.261996,0.047307,0.121893
