A7_CLUSTER,A15_CLUSTER,MEMORY,GPU
0.139329,2.739093,0.059437,0.114840
0.139329,2.213112,0.059437,0.113850
0.099764,2.239568,0.055798,0.113850
0.144414,3.673748,0.060750,0.113850
0.144414,3.689400,0.059535,0.114840
0.149499,3.658096,0.065664,0.114840
0.210312,3.225240,0.191654,0.114840
0.214376,3.231936,0.194080,0.114840
0.167805,3.243096,0.179524,0.114840
0.165771,3.234168,0.190441,0.114840
0.175941,3.240864,0.215914,0.114840
0.168822,3.240864,0.172246,0.114840
0.174752,3.237516,0.213488,0.115830
0.175768,3.247560,0.198932,0.115830
0.169672,3.255372,0.200145,0.115830
0.180848,3.278808,0.213488,0.115830
0.216408,3.258720,0.224405,0.115947
0.219456,3.268764,0.223192,0.115830
0.178816,3.273228,0.212275,0.115830
0.177800,3.269880,0.195293,0.115830
0.175768,3.281040,0.221979,0.115830
0.177800,3.275460,0.225618,0.115830
0.175768,3.273228,0.217127,0.115830
0.177800,3.278808,0.215914,0.115830
0.178816,3.274344,0.226831,0.115830
0.176784,3.281040,0.198932,0.115830
0.179832,3.269880,0.209849,0.115830
0.218440,3.258720,0.218340,0.116820
0.221488,3.265416,0.236535,0.116820
0.177800,3.274344,0.202571,0.116938
0.175941,3.281040,0.204997,0.116938
0.178992,3.273228,0.225618,0.116938
0.176958,3.273228,0.226831,0.116938
0.176958,3.277692,0.219553,0.116820
0.176958,3.281040,0.211062,0.116938
0.177975,3.269880,0.211062,0.116820
0.178816,3.274344,0.208636,0.116820
0.177800,3.283272,0.221979,0.116820
0.183060,3.266532,0.226831,0.116820
0.214376,3.263605,0.231683,0.116820
0.222860,3.258720,0.230470,0.116820
0.176784,3.275460,0.203784,0.116820
0.178816,3.274344,0.203784,0.116820
0.176784,3.272112,0.220766,0.116820
0.177800,3.267648,0.217127,0.116820
0.176784,3.278808,0.206210,0.116820
0.177800,3.269880,0.214701,0.116820
0.175768,3.289968,0.215914,0.116820
0.179832,3.278808,0.217127,0.116820
0.215180,3.264300,0.208636,0.116820
0.227360,3.256488,0.232896,0.116820
0.176784,3.270996,0.213488,0.116938
0.177800,3.284388,0.213488,0.117929
0.178816,3.276576,0.220766,0.117929
0.178816,3.272112,0.207423,0.117929
0.175768,3.282156,0.229257,0.116938
0.179832,3.273228,0.202571,0.117929
0.178816,3.285504,0.204997,0.116938
0.177975,3.287736,0.226831,0.116938
0.175768,3.279924,0.208464,0.116938
0.216408,3.262068,0.208636,0.116938
0.226568,3.260952,0.232896,0.116938
0.178816,3.263184,0.224405,0.117929
0.177975,3.272112,0.211062,0.117929
0.177800,3.278808,0.211062,0.117929
0.184912,3.281040,0.204997,0.117929
0.176784,3.272112,0.211062,0.116820
0.176784,3.281040,0.213488,0.116820
0.179832,3.274344,0.213312,0.116820
0.176784,3.276576,0.207423,0.116820
0.176784,3.282156,0.212275,0.116820
0.177800,3.272112,0.218160,0.116820
0.213360,3.264300,0.219553,0.116820
0.228375,3.276576,0.235322,0.116820
0.179832,3.273228,0.220766,0.116820
0.177800,3.294432,0.218340,0.116820
0.175768,3.294432,0.223192,0.116820
0.178816,3.278808,0.210888,0.117810
0.175768,3.276576,0.203784,0.116820
0.177800,3.281040,0.195293,0.116820
0.176784,3.268764,0.221979,0.116820
0.174752,3.279924,0.210888,0.116820
0.213360,3.266532,0.232896,0.116820
0.228375,3.269880,0.218340,0.117810
0.178816,3.266532,0.202404,0.117929
0.178816,3.272112,0.229257,0.117810
0.177800,3.288852,0.229257,0.117810
0.176784,3.293316,0.229257,0.116820
0.178816,3.283272,0.208464,0.117810
0.177800,3.272112,0.206040,0.117810
0.178816,3.274344,0.208464,0.116820
0.177800,3.269880,0.204828,0.116820
0.176784,3.285504,0.209849,0.117810
0.211328,3.265416,0.208636,0.116820
0.226345,3.266532,0.230280,0.116820
0.179832,3.269880,0.225618,0.117810
0.177800,3.276576,0.219553,0.117929
0.178816,3.276576,0.204997,0.116938
0.177975,3.285504,0.209676,0.117810
0.177975,3.272112,0.202404,0.117929
0.178992,3.277692,0.218340,0.116938
0.178992,3.275460,0.203616,0.116938
0.178992,3.276576,0.215914,0.116938
0.178992,3.279924,0.214701,0.116820
0.178992,3.274344,0.217127,0.116820
0.208280,3.272112,0.234109,0.117929
0.226568,3.268764,0.230470,0.117929
0.185094,3.286620,0.212275,0.117929
0.176958,3.273228,0.202571,0.117929
0.178816,3.272112,0.204828,0.117929
0.177800,3.281040,0.218340,0.117929
0.178816,3.283272,0.227856,0.117810
0.178816,3.278808,0.204828,0.117929
0.177975,3.279924,0.213488,0.117810
0.178992,3.270996,0.218340,0.117810
0.207264,3.269880,0.224405,0.117929
0.224536,3.265416,0.223192,0.117929
0.186944,3.274344,0.207423,0.117929
