A7_CLUSTER,A15_CLUSTER,MEMORY,GPU
0.043860,0.977925,0.094770,0.087120
0.052936,0.655182,0.015743,0.087120
0.051918,1.203345,0.050904,0.087120
0.041820,1.177890,0.053328,0.087120
0.041820,1.198904,0.044807,0.087120
0.041820,1.159088,0.053328,0.087120
0.041738,1.341578,0.043632,0.087120
0.048864,1.211080,0.071685,0.088110
0.042756,1.178996,0.066880,0.088110
0.041820,1.148095,0.048480,0.088110
0.040800,1.096160,0.063076,0.088110
0.041820,1.204434,0.058176,0.087120
0.040800,1.109420,0.054540,0.087208
0.041820,1.141465,0.050904,0.087120
0.040720,1.124890,0.056964,0.087120
0.040720,1.185665,0.059388,0.087208
0.040720,1.100580,0.043632,0.087120
0.040720,1.100580,0.047268,0.087120
0.040720,1.105000,0.046018,0.087120
0.040720,1.098370,0.049651,0.087120
0.040720,1.100580,0.049651,0.087208
0.040720,1.107106,0.049651,0.087208
0.041738,1.101685,0.054540,0.087208
0.041738,1.678620,0.026642,0.087208
0.039702,1.819336,0.004844,0.088110
0.079404,1.265264,0.074176,0.088199
0.108819,2.164500,0.066660,0.088199
0.110853,2.160060,0.067872,0.088199
0.092638,1.947864,0.064236,0.088199
0.054972,1.157982,0.048440,0.088110
0.141363,1.825984,0.064236,0.088199
0.172720,2.144520,0.066660,0.089190
0.120006,2.138970,0.064236,0.089190
0.042756,2.133420,0.059388,0.090181
0.082458,1.762828,0.081204,0.090181
0.044792,1.720278,0.149568,0.090181
0.047846,1.676404,0.158210,0.090181
0.045810,1.688592,0.161861,0.090181
0.045810,1.698138,0.159427,0.090090
0.044792,1.704104,0.167946,0.090090
0.048864,1.690808,0.163078,0.090090
0.044792,1.695240,0.164295,0.090090
0.045810,1.664216,0.159427,0.090090
0.044880,1.686376,0.161861,0.090090
0.046828,1.730696,0.164295,0.090090
0.045810,1.721832,0.166729,0.090090
0.045810,1.730696,0.164295,0.090090
0.048864,1.726264,0.166729,0.090090
0.058026,1.496664,0.156864,0.091080
0.045900,1.734020,0.164295,0.091172
0.045810,1.718508,0.166729,0.091080
0.045810,1.734020,0.165512,0.091080
0.045810,1.725156,0.169163,0.091080
0.045810,1.719616,0.164295,0.091080
0.045810,1.725813,0.164295,0.091080
0.049980,1.765044,0.166729,0.091080
0.045810,2.148960,0.061812,0.091172
0.041738,2.152290,0.060600,0.092163
0.043774,2.099010,0.059388,0.092163
0.042756,2.113440,0.060600,0.092070
0.043774,1.910192,0.056964,0.092163
0.042756,1.966920,0.075144,0.092070
0.045810,2.151180,0.060600,0.092163
0.042756,2.151180,0.059388,0.092070
0.043860,2.154510,0.060600,0.092070
0.043774,2.154510,0.059388,0.092163
0.043774,2.145630,0.050904,0.092163
0.074314,1.477845,0.063024,0.092163
0.112998,1.884708,0.063024,0.092070
0.109944,2.152290,0.063024,0.092163
0.048960,2.155620,0.061812,0.092070
0.043774,2.152290,0.059388,0.092070
0.084494,1.916840,0.071567,0.092070
0.060062,1.631718,0.128790,0.093060
0.046920,1.662714,0.158210,0.092070
0.045900,1.721385,0.163078,0.092163
0.074314,1.705887,0.161861,0.092070
0.057120,1.722492,0.169163,0.092163
0.045900,1.699245,0.164295,0.092163
0.045900,1.699245,0.161861,0.092163
0.046828,1.719171,0.164430,0.093060
0.045900,1.591866,0.158210,0.092070
0.045810,1.719616,0.163078,0.093060
0.045900,1.708536,0.161994,0.092070
0.046920,1.725813,0.165512,0.092070
0.045900,1.702566,0.161861,0.092163
0.045810,1.684854,0.161861,0.092163
0.045810,1.683747,0.158210,0.093060
0.046828,1.663821,0.155776,0.092070
0.046828,1.719171,0.166729,0.092070
0.045810,1.721385,0.160644,0.093060
0.046920,1.685961,0.164295,0.093060
0.045810,1.710315,0.165512,0.092070
0.046828,1.722492,0.160644,0.092070
0.047846,1.940108,0.122715,0.093060
0.043774,2.146740,0.060600,0.093060
0.043860,2.155620,0.060600,0.093060
0.043860,2.154510,0.060600,0.093060
0.043774,2.151180,0.060600,0.094050
0.042756,1.721385,0.058176,0.094050
0.043774,2.102340,0.067872,0.093060
0.042756,2.154510,0.059388,0.093060
0.043774,2.156730,0.059388,0.094050
0.041738,2.153400,0.059388,0.094050
0.043774,2.075700,0.058176,0.094050
0.058026,1.295126,0.055706,0.094050
0.110853,2.162280,0.064236,0.093154
0.108926,2.168940,0.064236,0.094050
0.108926,2.168940,0.063024,0.094145
0.084494,2.164500,0.056964,0.094050
0.042756,1.662714,0.058176,0.094145
0.089584,1.270794,0.127575,0.094145
0.046828,1.850360,0.160644,0.094145
0.046828,1.737990,0.166729,0.094145
0.057008,1.691496,0.160644,0.094145
0.058026,1.635039,0.160644,0.094145
0.049882,1.527660,0.152125,0.094145
0.047846,1.694817,0.160644,0.094145
0.045810,1.720278,0.165512,0.094145
0.046828,1.694817,0.164295,0.094145
0.045810,1.712529,0.167946,0.094145
0.045810,1.693710,0.159427,0.094050
0.046920,1.728027,0.163078,0.094050
0.045810,1.671570,0.160644,0.094050
0.052936,1.417892,0.145920,0.094050
0.055990,1.704780,0.160644,0.094050
0.046828,1.715850,0.159558,0.094050
0.045810,1.712529,0.165512,0.094145
0.045810,1.699245,0.163078,0.094145
0.045810,1.672677,0.155776,0.094050
0.045810,1.798875,0.163078,0.094050
0.046828,1.735776,0.163212,0.094050
0.045900,1.726920,0.167946,0.094145
0.045810,1.896896,0.138624,0.094050
0.041738,2.152290,0.060600,0.094145
0.043774,2.143410,0.059388,0.094145
0.042756,2.157840,0.060600,0.094145
0.043774,2.153400,0.059388,0.095040
0.042756,1.833740,0.056964,0.094050
0.043774,2.071260,0.071567,0.094050
0.045810,2.157840,0.060600,0.095040
0.043774,2.154510,0.059388,0.094050
0.043774,2.160060,0.059388,0.095040
0.043774,2.047950,0.058176,0.094050
0.072278,1.361486,0.052116,0.094050
0.112887,2.154510,0.063024,0.094145
0.110962,2.157840,0.063024,0.094145
0.051918,2.158950,0.060600,0.094050
0.043774,2.059050,0.058176,0.094050
0.085428,1.888032,0.082484,0.094050
0.047846,1.733562,0.148474,0.094050
0.046828,1.738452,0.166729,0.094050
0.046828,1.732912,0.164295,0.094050
0.045810,1.737344,0.164295,0.094050
0.045810,1.737344,0.166729,0.094050
0.050900,1.732455,0.165512,0.094050
0.046828,1.703673,0.165512,0.094050
0.047846,1.726920,0.165512,0.094050
0.045810,1.702566,0.163078,0.094050
0.045810,1.709208,0.163078,0.094050
0.046828,1.721385,0.169163,0.094050
0.045810,1.741776,0.169163,0.094050
0.046828,1.715850,0.161861,0.094050
0.045810,1.679319,0.164295,0.094050
0.046828,1.716292,0.160644,0.093060
0.045810,1.722492,0.167946,0.093060
0.046828,1.697031,0.160644,0.094145
0.045810,1.728480,0.164295,0.093154
0.046828,1.712529,0.165512,0.094145
0.047846,1.736236,0.165512,0.093154
0.046828,1.731804,0.163078,0.093060
0.044792,1.833740,0.161861,0.093060
0.043774,2.154510,0.059388,0.093154
0.043774,2.152290,0.060600,0.093060
0.043774,2.132310,0.059388,0.093060
0.043774,2.120100,0.059388,0.093060
0.043774,1.809364,0.055752,0.093060
0.043774,2.051280,0.071567,0.093060
0.042756,2.155620,0.059388,0.093060
0.043774,2.152290,0.059388,0.093060
0.042756,2.156730,0.059388,0.093060
0.043774,2.147850,0.059388,0.093060
0.081440,1.415680,0.050904,0.093060
0.108819,1.977780,0.060650,0.093060
0.107802,2.146740,0.063024,0.093060
0.045810,2.157840,0.061812,0.093060
0.042756,2.150070,0.059388,0.093060
0.042756,1.794960,0.064236,0.093060
0.084411,1.592973,0.126360,0.093060
0.060062,1.722492,0.166729,0.093060
0.045810,1.729134,0.164295,0.093060
0.045810,1.694817,0.158340,0.093060
0.046828,1.698138,0.166729,0.093060
0.046828,1.684854,0.159427,0.092070
0.045810,1.664928,0.160644,0.093060
0.046828,1.662714,0.164295,0.092070
0.045810,1.684854,0.158210,0.092070
0.048864,1.671570,0.163078,0.092070
0.045810,1.701459,0.158210,0.092070
0.047846,1.701459,0.159558,0.092070
0.045810,1.705887,0.168084,0.092070
0.046828,1.722492,0.163078,0.092070
0.045810,1.740204,0.167946,0.092070
0.046828,1.720278,0.166866,0.092070
0.045810,1.726920,0.164295,0.092070
0.047846,1.728027,0.164430,0.092070
0.045810,1.697031,0.165512,0.092070
0.045810,1.713636,0.160644,0.093060
0.045810,1.662714,0.160644,0.092070
0.045810,1.732455,0.166729,0.092070
0.042756,1.973348,0.122715,0.093060
0.043774,2.141190,0.060650,0.093060
0.043774,2.148960,0.059388,0.093060
0.041738,2.148960,0.059388,0.093060
0.043774,2.148960,0.059388,0.093060
0.042756,1.749532,0.059388,0.093060
0.043774,2.081250,0.070354,0.093060
0.042756,2.153400,0.059388,0.093060
0.043774,2.150070,0.059388,0.093060
0.043774,2.152290,0.059388,0.094050
0.057008,2.117880,0.059388,0.093060
0.057008,1.351532,0.053328,0.093060
0.118989,2.157840,0.064236,0.093060
0.108819,2.158950,0.064236,0.093060
0.108819,2.156730,0.063024,0.094050
0.081440,1.515483,0.055752,0.093060
0.042756,1.305080,0.059388,0.093060
0.090513,1.803824,0.126464,0.093060
0.045810,1.699245,0.164295,0.093060
0.047846,1.694817,0.159427,0.093060
0.046828,1.700352,0.164295,0.093060
0.046828,1.723599,0.165512,0.093060
0.046828,1.675998,0.158210,0.093060
0.045810,1.729134,0.165512,0.093060
0.045810,1.698138,0.161861,0.093060
0.046828,1.655352,0.160644,0.093060
0.045810,1.729588,0.164295,0.093060
0.045810,1.728480,0.161861,0.093060
0.046828,1.702566,0.160644,0.094145
0.045810,1.725813,0.164295,0.093154
0.045810,1.713636,0.161861,0.094050
0.045810,1.681533,0.165512,0.094050
